DUID,TIME,REGION,REASON,REASON_old
BW02,2025-07-01 11:54:39,NSW1,010 Unexpected/plant limits~112 redist across portfolio - LYA1-4  - SL,
BW03,2025-07-01 11:54:39,NSW1,010 Unexpected/plant limits~112 redist across portfolio - LYA1-4  - SL,
BW04,2025-07-01 11:54:39,NSW1,010 Unexpected/plant limits~112 redist across portfolio - LYA1-4  - SL,
BW01,2025-07-01 12:00:19,NSW1,020 Reduction in avail cap~plant failure- ROC 2MW/min req'd for stable load,
SHGEN,2025-07-01 12:11:58,NSW1,INC NSW DEM 5PD 10940MW > 30PD 10578MW @1230 SL,
MP1,2025-07-01 12:13:18,NSW1,Adj bands - NSW 1230 P30 et al $253 @ 1230 vs $111 @ 1200 - SL,
MP2,2025-07-01 12:13:18,NSW1,Adj bands - NSW 1230 P30 et al $253 @ 1230 vs $111 @ 1200 - SL,
URANQ13,2025-07-01 12:27:41,NSW1,INC NSW DEM 5PD 10912 MW > 30PD 10632 MW @ 1300 SL,
VP5,2025-07-01 12:29:50,NSW1,"INC NSW DEM 5PD 10,969MW > 30PD 10,632MW @12:35 SL",
VP6,2025-07-01 12:29:50,NSW1,"INC NSW DEM 5PD 10,969MW > 30PD 10,632MW @12:35 SL",
MP1,2025-07-01 12:30:36,NSW1,Adj bands - NSW 1330 P30 et al $248 @ 1230 vs $134 @ 1200 - SL,
MP2,2025-07-01 12:30:36,NSW1,Adj bands - NSW 1330 P30 et al $248 @ 1230 vs $134 @ 1200 - SL,
URANQ13,2025-07-01 12:32:40,NSW1,Reset unit fast start profile SL,
UPPTUMUT,2025-07-01 12:34:07,NSW1,12:31:00 A V-N Imp 5MIN PD I/C Head Room 174 HIGHER THAN 30MIN PD 12:55@12:02 (380) - SL,
TALWA1,2025-07-01 12:46:58,NSW1,Adj avail - additional heatsoak req'd for sync - SL,
TUMUT3,2025-07-01 13:00:33,NSW1,13:00:17 E BID - CORRECTION TO CONTRACT POSITION - SL,
UPPTUMUT,2025-07-01 13:00:33,NSW1,13:00:17 E BID - CORRECTION TO CONTRACT POSITION - SL,
TUMUT3,2025-07-01 13:14:33,NSW1,13:14:20 E BID - CORRECTION TO AVAILABILITY - SL,
TALWA1,2025-07-01 13:15:44,NSW1,Adj avail - additional heatsoak req'd for sync - SL,
SITHE01,2025-07-01 13:16:39,NSW1,CHANGE IN PLANT AVAILABILITY - GT3 UNAVAIL SL,
TALWA1,2025-07-01 13:23:00,NSW1,Adj avail - additional heatsoak req'd for sync - ROC=1 on RTS - SL,
TALWA1,2025-07-01 13:35:43,NSW1,Adj avail - heatsoak complete - SL,
CG2,2025-07-01 13:48:34,NSW1,13:32:44 A MURRAY + T3 TOTAL DAILY GEN 1.5 GWH LOWER THAN 30MIN PD@13:02 (3) - SL,
TUMUT3,2025-07-01 13:48:34,NSW1,13:32:44 A MURRAY + T3 TOTAL DAILY GEN 1.5 GWH LOWER THAN 30MIN PD@13:02 (3) - SL,
UPPTUMUT,2025-07-01 13:48:34,NSW1,13:32:44 A MURRAY + T3 TOTAL DAILY GEN 1.5 GWH LOWER THAN 30MIN PD@13:02 (3) - SL,
URANQ13,2025-07-01 13:49:58,NSW1,INC NSW DEM 5PD 11403MW > 30PD 11041MW @1430 SL,
GUTHEGA,2025-07-01 13:58:49,NSW1,13:58:44 P UPDATE CAPABILITY PARAMETERS FOR CHANGE TO OUTAGE PLAN/PLANT CONDITIONS/FUEL SUPPLY - SL,
URANQ13,2025-07-01 14:04:31,NSW1,Change in avail - ambient conditions SL,
URANQ13,2025-07-01 14:17:28,NSW1,INC NEM DEM 5PD 25507 MW > 30PD 24581 MW @ 1500 SL,
VP5,2025-07-01 14:17:32,NSW1,Load rebalance on VP5 fabric filter limit,
VP6,2025-07-01 14:17:32,NSW1,Load rebalance on VP5 fabric filter limit,
URANQ13,2025-07-01 14:21:01,NSW1,Change in avail - ambient conditions SL,
VP5,2025-07-01 14:49:52,NSW1,INC NSW DEM 5PD 11408 MW > 30PD 11250 MW @ 15:00 SL,
VP6,2025-07-01 14:49:52,NSW1,INC NSW DEM 5PD 11408 MW > 30PD 11250 MW @ 15:00 SL,
TALWA1,2025-07-01 15:03:53,NSW1,Adj avail - RTS profile extended for insufficient boiler temp - ROC=1 on RTS - SL,
TUMUT3,2025-07-01 15:21:18,NSW1,15:21:09 P UPDATE CAPABILITY PARAMETERS FOR CHANGE TO OUTAGE PLAN/PLANT CONDITIONS/FUEL SUPPLY - SL,
SHGEN,2025-07-01 15:44:14,NSW1,Change in avail - updating with expected pond level SL,
TUMUT3,2025-07-01 15:44:25,NSW1,15:36:00 A VIC 5MIN PD Price $27.88 LOWER THAN 5MIN PD 15:50@15:31 ($188.41) - SL,
UPPTUMUT,2025-07-01 15:44:25,NSW1,15:36:00 A VIC 5MIN PD Price $27.88 LOWER THAN 5MIN PD 15:50@15:31 ($188.41) - SL,
URANQ12,2025-07-01 15:47:42,NSW1,Reset unit fast start profile SL,
URANQ14,2025-07-01 15:47:42,NSW1,Reset unit fast start profile SL,
URANQ14,2025-07-01 15:51:29,NSW1,INC NSW DEM 5PD 12857MW > 30PD 11728MW @1630 SL,
TALWA1,2025-07-01 15:51:35,NSW1,"Adj avail - RTS complete, AGC - reset ROC = SL",
VP5,2025-07-01 15:54:52,NSW1,INC NSW DEM 5PD 12551 MW > 30PD 11727 MW @ 16:30 SL,
VP6,2025-07-01 15:54:52,NSW1,INC NSW DEM 5PD 12551 MW > 30PD 11727 MW @ 16:30 SL,
URANQ11,2025-07-01 16:23:10,NSW1,INC NSW DEM 5PD 12998MW > 30PD 12191MW @1700 SL,
URANQ12,2025-07-01 16:23:10,NSW1,INC NSW DEM 5PD 12998MW > 30PD 12191MW @1700 SL,
TALWA1,2025-07-01 16:26:01,NSW1,Band Adj - NSW P5 RRP $305 @ 5ME 17:00 VS NSW P30 RRP $227 @ HHE 17:00 SL,
MP1,2025-07-01 16:29:10,NSW1,Adj avail due to mill issue SL,
TALWB1,2025-07-01 16:43:48,NSW1,Band Adj - NSW P5 RRP $500 @ 5ME 17:30 vs NSW P30 RRP $330 @ HHE 17:30 SL,
SITHE01,2025-07-01 16:56:19,NSW1,NSW1 RRP DP/5PD AVERAGE@16:55 for 17:00 is $119.94 higher than 30PD@16:32 ($316.95 vs $197.01) SL,
CG2,2025-07-01 16:59:11,NSW1,16:59:11 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
CG3,2025-07-01 16:59:13,NSW1,16:59:12 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
CG3,2025-07-01 16:59:44,NSW1,16:59:44 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE,
MP1,2025-07-01 17:01:52,NSW1,Adj avail due to mill issue SL,
CG2,2025-07-01 17:04:07,NSW1,17:04:06 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
CG3,2025-07-01 17:05:01,NSW1,17:05:00 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
CG3,2025-07-01 17:16:41,NSW1,17:16:40 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
CG2,2025-07-01 17:16:54,NSW1,17:16:54 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
GUTHEGA,2025-07-01 17:20:11,NSW1,17:20:10 P NEW INFLOW FORECAST HIGHER THAN PREVIOUS FORECAST - SL,
CG1,2025-07-01 17:33:55,NSW1,17:33:46 P UPDATE CAPABILITY PARAMETERS FOR CHANGE TO OUTAGE PLAN/PLANT CONDITIONS/FUEL SUPPLY - SL,
CG2,2025-07-01 17:33:55,NSW1,17:33:46 P UPDATE CAPABILITY PARAMETERS FOR CHANGE TO OUTAGE PLAN/PLANT CONDITIONS/FUEL SUPPLY - SL,
CG3,2025-07-01 17:33:55,NSW1,17:33:46 P UPDATE CAPABILITY PARAMETERS FOR CHANGE TO OUTAGE PLAN/PLANT CONDITIONS/FUEL SUPPLY - SL,
CG4,2025-07-01 17:33:55,NSW1,17:33:46 P UPDATE CAPABILITY PARAMETERS FOR CHANGE TO OUTAGE PLAN/PLANT CONDITIONS/FUEL SUPPLY - SL,
CG2,2025-07-01 17:37:47,NSW1,17:37:33 E BID - CORRECTON TO AVAILABILITY - SL,
CG3,2025-07-01 17:37:47,NSW1,17:37:33 E BID - CORRECTON TO AVAILABILITY - SL,
CG2,2025-07-01 17:57:14,NSW1,17:57:13 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
CG3,2025-07-01 17:57:34,NSW1,17:57:34 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
TALWB1,2025-07-01 18:00:51,NSW1,Adj avail due to ambient conditions SL,
CG3,2025-07-01 18:13:44,NSW1,18:13:43 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
CG2,2025-07-01 18:14:11,NSW1,18:14:11 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
TUMUT3,2025-07-01 18:16:37,NSW1,18:16:32 P MANAGE SMALL UNECONOMIC MARGINAL TARGETS - REBID ECONOMIC MINIMUM LOADING VALUE - SL,
MP1,2025-07-01 18:21:00,NSW1,Adj avail due to ongoing mill issue SL,
SITHE01,2025-07-01 18:35:59,NSW1,NSW1 RRP 30PD@18:32 for 20:00 is $109.39 higher than 30PD@18:02 ($299.99 vs $190.60) SL,
CG3,2025-07-01 18:36:24,NSW1,18:36:23 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
CG2,2025-07-01 18:36:47,NSW1,18:36:47 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
URANQ11,2025-07-01 18:44:48,NSW1,Change in avail - pags enabled SL,
URANQ12,2025-07-01 18:44:48,NSW1,Change in avail - pags enabled SL,
URANQ13,2025-07-01 18:44:48,NSW1,Change in avail - pags enabled SL,
URANQ14,2025-07-01 18:44:48,NSW1,Change in avail - pags enabled SL,
TALWB1,2025-07-01 18:45:48,NSW1,Adj avail due to turbine trip SL,
TUMUT3,2025-07-01 18:46:31,NSW1,18:46:30 P MANAGE SMALL UNECONOMIC MARGINAL TARGETS - REBID ECONOMIC MINIMUM LOADING VALUE - SL,
SHGEN,2025-07-01 19:10:25,NSW1,Pond level management SL,
CG2,2025-07-01 19:17:00,NSW1,19:16:59 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
CG3,2025-07-01 19:17:22,NSW1,19:17:22 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
URANQ12,2025-07-01 19:19:27,NSW1,INC NSW DEM 5PD 12094 MW > 30PD 12057 MW @ 2000 SL,
URANQ13,2025-07-01 19:19:27,NSW1,INC NSW DEM 5PD 12094 MW > 30PD 12057 MW @ 2000 SL,
SITHE01,2025-07-01 19:33:39,NSW1,NSW1 RRP 5PD@19:30 for 19:40 is $71.20 lower than 5PD@19:25 ($228.79 vs $299.99) SL,
ER01,2025-07-01 19:37:27,NSW1,INC NSW DEM 5PD 11850 MW > 30PD 11700 MW @ 2030 SL,
ER02,2025-07-01 19:37:27,NSW1,INC NSW DEM 5PD 11850 MW > 30PD 11700 MW @ 2030 SL,
ER03,2025-07-01 19:37:27,NSW1,INC NSW DEM 5PD 11850 MW > 30PD 11700 MW @ 2030 SL,
CG2,2025-07-01 19:48:08,NSW1,19:26:00 A NSW 5MIN PD Price $67.18 LOWER THAN 5MIN PD 20:05@19:21 ($218.31) - SL,
CG3,2025-07-01 19:48:08,NSW1,19:26:00 A NSW 5MIN PD Price $67.18 LOWER THAN 5MIN PD 20:05@19:21 ($218.31) - SL,
TUMUT3,2025-07-01 19:48:08,NSW1,19:26:00 A NSW 5MIN PD Price $67.18 LOWER THAN 5MIN PD 20:05@19:21 ($218.31) - SL,
UPPTUMUT,2025-07-01 19:48:08,NSW1,19:26:00 A NSW 5MIN PD Price $67.18 LOWER THAN 5MIN PD 20:05@19:21 ($218.31) - SL,
URANQ11,2025-07-01 19:54:42,NSW1,INC NSW DEM 5PD 11831 MW > 30PD 11779 MW @ 2030 SL,
URANQ12,2025-07-01 19:54:42,NSW1,INC NSW DEM 5PD 11831 MW > 30PD 11779 MW @ 2030 SL,
URANQ13,2025-07-01 19:54:42,NSW1,INC NSW DEM 5PD 11831 MW > 30PD 11779 MW @ 2030 SL,
URANQ14,2025-07-01 19:54:42,NSW1,INC NSW DEM 5PD 11831 MW > 30PD 11779 MW @ 2030 SL,
GUTHEGA,2025-07-01 20:13:43,NSW1,20:13:42 P NEW INFLOW FORECAST HIGHER THAN PREVIOUS FORECAST,
URANQ12,2025-07-01 20:19:51,NSW1,Constraint management - F_T++NIL_ML_L6 SL,
URANQ13,2025-07-01 20:19:51,NSW1,Constraint management - F_T++NIL_ML_L6 SL,
URANQ14,2025-07-01 20:19:51,NSW1,Constraint management - F_T++NIL_ML_L6 SL,
TALWA1,2025-07-01 20:45:34,NSW1,Band Adj - NSW P30 RRP $191 vs $186 @ HHE 21:30 SL,
URANQ13,2025-07-01 21:05:26,NSW1,Change in avail - ambient conditions SL,
URANQ14,2025-07-01 21:05:26,NSW1,Change in avail - ambient conditions SL,
TALWA1,2025-07-01 21:33:35,NSW1,Band Adj - NSW P5 RRP $200 vs $195 @ 5ME 22:20 SL,
TALWA1,2025-07-01 21:48:58,NSW1,Band Adj - NSW P30 RRP $119 vs $190 @ HHE 22:30 SL,
MP1,2025-07-01 22:29:37,NSW1,Band Adj - NSW P5 RRP $108 vs $102 @ 5ME 23:05 SL,
MP2,2025-07-01 22:29:37,NSW1,Band Adj - NSW P5 RRP $108 vs $102 @ 5ME 23:05 SL,
UPPTUMUT,2025-07-01 22:35:11,NSW1,22:30:03 A ANGAST1 5MIN ACTUAL DUID Dispatch 5 LOWER THAN 30MIN PD 22:35@22:03 (0) - SL,
BW03,2025-07-01 23:17:41,NSW1,Availability Change,
UPPTUMUT,2025-07-01 23:46:30,NSW1,23:46:30 P MANAGE SMALL UNECONOMIC MARGINAL TARGETS - REBID ECONOMIC MINIMUM LOADING VALUE - SL,
BW03,2025-07-01 23:47:41,NSW1,Availability Change,
BW04,2025-07-01 23:55:06,NSW1,010 Unexpected/plant limits~101 Milling Limits,
BW04,2025-07-01 23:57:43,NSW1,Availability change as advised by ops data,
STAN-2,2025-07-01 00:04:44,QLD1,mill PF leak - SL,
MPP_1,2025-07-01 01:45:04,QLD1,Fuel/Mill/CV Limitation,
MPP_2,2025-07-01 01:45:04,QLD1,Fuel/Mill/CV Limitation,
CPP_3,2025-07-01 03:15:27,QLD1,Clinker deload-SL,
MPP_1,2025-07-01 03:59:09,QLD1,Fuel/Mill/CV Limitation,
MPP_2,2025-07-01 03:59:09,QLD1,Fuel/Mill/CV Limitation,
CPSA,2025-07-01 04:07:39,QLD1,Ambient conditions - match bid to expected unit outputs~,
OAKEY1,2025-07-01 04:08:23,QLD1,Ambient conditions - match bid to expected unit outputs~,
OAKEY2,2025-07-01 04:08:23,QLD1,Ambient conditions - match bid to expected unit outputs~,
DDPS1,2025-07-01 04:47:59,QLD1,INC QLD DEM 5PD 5970 MW > 30PD 5697 MW @ 0500 - 2gtstdb roc 2mw/min req SL,
MPP_1,2025-07-01 05:17:01,QLD1,Fuel/Mill/CV Limitation,
MPP_2,2025-07-01 05:17:01,QLD1,Fuel/Mill/CV Limitation,
CALL_B_1,2025-07-01 05:31:27,QLD1,Ashing System-Other-SL,
CPP_4,2025-07-01 05:34:09,QLD1,Coal CV-SL,
BARRON-1,2025-07-01 06:07:29,QLD1,Weir Level Management - SL,
BARRON-2,2025-07-01 06:07:29,QLD1,Weir Level Management - SL,
BRAEMAR5,2025-07-01 06:09:40,QLD1,0605P AMBIENT CONDITIONS: ADJUST BID FOR PREVAILING CONDITIONS SL,
BRAEMAR6,2025-07-01 06:09:40,QLD1,0605P AMBIENT CONDITIONS: ADJUST BID FOR PREVAILING CONDITIONS SL,
BARRON-1,2025-07-01 06:37:45,QLD1,Unit Maintenance Outage - SL,
BARRON-2,2025-07-01 06:37:45,QLD1,Unit Maintenance Outage - SL,
W/HOE#2,2025-07-01 06:52:12,QLD1,Received start signal - Avoid rough running band - SL,
CALL_B_2,2025-07-01 07:07:49,QLD1,Portfolio rearrangement -Reduction in portfolio availability-SL,
GSTONE3,2025-07-01 07:08:26,QLD1,Portfolio rearrangement -Reduction in portfolio availability-SL,
GSTONE4,2025-07-01 07:08:26,QLD1,Portfolio rearrangement -Reduction in portfolio availability-SL,
W/HOE#2,2025-07-01 07:22:31,QLD1,Unit mode change - SL,
GSTONE2,2025-07-01 07:27:28,QLD1,Reviewed sensitivities--SL,
GSTONE3,2025-07-01 07:27:28,QLD1,Reviewed sensitivities--SL,
GSTONE4,2025-07-01 07:27:28,QLD1,Reviewed sensitivities--SL,
GSTONE5,2025-07-01 07:27:28,QLD1,Reviewed sensitivities--SL,
GSTONE6,2025-07-01 07:27:28,QLD1,Reviewed sensitivities--SL,
CALL_B_1,2025-07-01 07:46:38,QLD1,Reviewed sensitivities--SL,
CALL_B_2,2025-07-01 07:46:38,QLD1,Reviewed sensitivities--SL,
GSTONE2,2025-07-01 07:49:41,QLD1,Reviewed sensitivities--SL,
GSTONE3,2025-07-01 07:49:41,QLD1,Reviewed sensitivities--SL,
GSTONE4,2025-07-01 07:49:41,QLD1,Reviewed sensitivities--SL,
GSTONE5,2025-07-01 07:49:41,QLD1,Reviewed sensitivities--SL,
GSTONE6,2025-07-01 07:49:41,QLD1,Reviewed sensitivities--SL,
GSTONE2,2025-07-01 07:50:13,QLD1,Reviewed sensitivities--SL,
MPP_1,2025-07-01 08:04:05,QLD1,QLD1 RRP CHANGE -32 (08:00 DS DI 01/07/25 08:05 VALUE 52 VS 07:55 P5 DI 01/07/25 08:05 VALUE 84) SL,
MPP_2,2025-07-01 08:04:05,QLD1,QLD1 RRP CHANGE -32 (08:00 DS DI 01/07/25 08:05 VALUE 52 VS 07:55 P5 DI 01/07/25 08:05 VALUE 84) SL,
CPP_3,2025-07-01 08:24:11,QLD1,Market condition changed - QLD1 DI 01-07-2025 08:25:00 RRP $52.45 vs P5 RRP $55 @ P5 RUN 01-07-2025 08:20:00 - RRP CHANGE OF $-2.55 - SL,
CPP_4,2025-07-01 08:24:11,QLD1,Market condition changed - QLD1 DI 01-07-2025 08:25:00 RRP $52.45 vs P5 RRP $55 @ P5 RUN 01-07-2025 08:20:00 - RRP CHANGE OF $-2.55 - SL,
GSTONE5,2025-07-01 08:47:30,QLD1,Condenser -Backflush-SL,
BARRON-1,2025-07-01 08:56:02,QLD1,Unit maintenance outage - SL,
BARRON-2,2025-07-01 08:56:02,QLD1,Unit maintenance outage - SL,
MPP_1,2025-07-01 09:07:47,QLD1,Turbine Valve Stroke Testing - Fixed Load Condition Required,
MPP_2,2025-07-01 09:07:47,QLD1,Turbine Valve Stroke Testing - Fixed Load Condition Required,
W/HOE#2,2025-07-01 09:10:53,QLD1,Unit mode change - SL,
GSTONE5,2025-07-01 09:34:20,QLD1,Condenser -Backflush-SL,
GSTONE6,2025-07-01 09:34:39,QLD1,Condenser -Backflush-SL,
STAN-1,2025-07-01 09:52:18,QLD1,"SPS3 coal blend testing, rebalance portfolio - SL",
STAN-2,2025-07-01 09:52:18,QLD1,"SPS3 coal blend testing, rebalance portfolio - SL",
STAN-3,2025-07-01 09:52:18,QLD1,Coal blend testing - SL,
STAN-4,2025-07-01 09:52:18,QLD1,"SPS3 coal blend testing, rebalance portfolio - SL",
DDPS1,2025-07-01 09:55:01,QLD1,DEC NEM DEM 5PD 24569 MW < 30PD 24893 MW @ 1030  SL,
BRAEMAR1,2025-07-01 10:12:59,QLD1,18:00 30PD price increased from 362.99 (09:00 runtime) to 373.41 (10:01 runtime). SL.,
GSTONE3,2025-07-01 10:13:58,QLD1,Condenser -Backflush-SL,
GSTONE6,2025-07-01 10:13:58,QLD1,Condenser -Backflush-SL,
TARONG#2,2025-07-01 10:48:23,QLD1,Denim plant works complete - SL,
GSTONE2,2025-07-01 11:05:19,QLD1,Condenser -Backflush-SL,
GSTONE3,2025-07-01 11:05:19,QLD1,Condenser -Backflush-SL,
SWAN_E,2025-07-01 11:56:46,QLD1,Manage fuel - SL,
CPSA,2025-07-01 12:09:15,QLD1,Amended contract position - commit unit,
CPP_3,2025-07-01 12:17:15,QLD1,Mill-Maintenance-SL,
ROMA_8,2025-07-01 12:29:54,QLD1,Change in avail - Vibration testing - SL,
CPP_3,2025-07-01 13:35:58,QLD1,Mill - Mill Limit - SL,
BRAEMAR1,2025-07-01 14:02:28,QLD1,Change in price 30PD. SL,
BRAEMAR3,2025-07-01 14:02:28,QLD1,Change in price 30PD. SL,
OAKEY2,2025-07-01 14:05:07,QLD1,Amended contract position - commit unit,
W/HOE#1,2025-07-01 14:22:48,QLD1,QLD RRP PD5min below PD30min SL,
W/HOE#2,2025-07-01 14:22:48,QLD1,QLD RRP PD5min below PD30min SL,
CPP_3,2025-07-01 14:31:37,QLD1,Portfolio rearrangement-Reduction in portfolio availability-SL,
CPP_4,2025-07-01 14:31:37,QLD1,Portfolio rearrangement-Reduction in portfolio availability-SL,
CALL_B_1,2025-07-01 14:35:48,QLD1,Market condition changed--SL QLD1 TI 01-07-2025 15:00:00 P5 RRP $0 vs P5 RRP $-10.4 @ P5 RUN 01-07-2025 14:25:26 - RRP CHANGE OF $10.4,
CALL_B_2,2025-07-01 14:35:48,QLD1,Market condition changed--SL QLD1 TI 01-07-2025 15:00:00 P5 RRP $0 vs P5 RRP $-10.4 @ P5 RUN 01-07-2025 14:25:26 - RRP CHANGE OF $10.4,
CALL_B_1,2025-07-01 15:02:25,QLD1,Market condition changed--SL QLD1 TI 2025-07-01 15:05:00 RRP $-15.01 vs P5 RRP $0.00 @ P5 RUN 2025-07-01 14:55:00 - CHANGE OF $-15.01,
MPP_1,2025-07-01 15:14:14,QLD1,QLD1 DEMAND CHANGE +409 (15:10 P5 DI 01/07/25 15:30 VALUE 5719 VS 15:00 PD TI 01/07/25 15:30 VALUE 5310) SL,
MPP_2,2025-07-01 15:14:14,QLD1,QLD1 DEMAND CHANGE +409 (15:10 P5 DI 01/07/25 15:30 VALUE 5719 VS 15:00 PD TI 01/07/25 15:30 VALUE 5310) SL,
MPP_1,2025-07-01 15:15:12,QLD1,Fuel/Mill/CV Limitation,
MPP_2,2025-07-01 15:15:12,QLD1,Fuel/Mill/CV Limitation,
W/HOE#1,2025-07-01 15:22:49,QLD1,Extend pump to manage constraint Q>>NIL_WOSP_PWSP SL,
W/HOE#1,2025-07-01 15:26:25,QLD1,t times to match unit mode SL,
CPP_3,2025-07-01 15:30:25,QLD1,Mill-Mill Limit-SL,
STAN-2,2025-07-01 15:32:32,QLD1,Mill RTS Delayed - SL,
W/HOE#1,2025-07-01 15:33:40,QLD1,QLD RRP PD5min below PD30min for TI 1630 SL,
GSTONE3,2025-07-01 15:37:05,QLD1,Market condition changed--SL QLD1 TI 2025-07-01 15:40:00 RRP $0.00 vs P5 RRP $-16.00 @ P5 RUN 2025-07-01 15:35:00 - CHANGE OF $16.00,
GSTONE4,2025-07-01 15:37:05,QLD1,Market condition changed--SL QLD1 TI 2025-07-01 15:40:00 RRP $0.00 vs P5 RRP $-16.00 @ P5 RUN 2025-07-01 15:35:00 - CHANGE OF $16.00,
GSTONE5,2025-07-01 15:37:05,QLD1,Market condition changed--SL QLD1 TI 2025-07-01 15:40:00 RRP $0.00 vs P5 RRP $-16.00 @ P5 RUN 2025-07-01 15:35:00 - CHANGE OF $16.00,
GSTONE6,2025-07-01 15:37:05,QLD1,Market condition changed--SL QLD1 TI 2025-07-01 15:40:00 RRP $0.00 vs P5 RRP $-16.00 @ P5 RUN 2025-07-01 15:35:00 - CHANGE OF $16.00,
BARRON-1,2025-07-01 15:47:16,QLD1,Manage weir level SL,
BARRON-2,2025-07-01 15:47:16,QLD1,Manage weir level SL,
SWAN_E,2025-07-01 15:49:56,QLD1,unit in AGC SL,
W/HOE#1,2025-07-01 15:52:23,QLD1,mode change completed SL,
CALL_B_1,2025-07-01 15:57:43,QLD1,Market condition changed--SL QLD1 TI 2025-07-01 16:00:00 RRP $34.75 vs P5 RRP $-15.50 @ P5 RUN 2025-07-01 15:55:00 - CHANGE OF $50.25,
W/HOE#1,2025-07-01 16:00:02,QLD1,Update Energy Limits SL,
W/HOE#2,2025-07-01 16:00:02,QLD1,Update Energy Limits SL,
MPP_1,2025-07-01 16:04:42,QLD1,Mill or Feeder Limitation,
MPP_2,2025-07-01 16:04:42,QLD1,Mill or Feeder Limitation,
BRAEMAR5,2025-07-01 16:08:06,QLD1,1603A CHANGE IN 30MIN PD: QLD PRICE INCREASE SL,
CPP_3,2025-07-01 16:10:15,QLD1,Mill-Mill Limit-SL,
W/HOE#1,2025-07-01 16:12:44,QLD1,QLd RRP PD5min > PD30min for TI 1630 SL,
GSTONE2,2025-07-01 16:14:05,QLD1,Market condition changed--SL QLD1 TI 01-07-2025 16:20:00 P5 RRP $93.01 vs P5 RRP $35 @ P5 RUN 01-07-2025 16:05:27 - RRP CHANGE OF $58.01,
GSTONE3,2025-07-01 16:14:05,QLD1,Market condition changed--SL QLD1 TI 01-07-2025 16:20:00 P5 RRP $93.01 vs P5 RRP $35 @ P5 RUN 01-07-2025 16:05:27 - RRP CHANGE OF $58.01,
GSTONE4,2025-07-01 16:14:05,QLD1,Market condition changed--SL QLD1 TI 01-07-2025 16:20:00 P5 RRP $93.01 vs P5 RRP $35 @ P5 RUN 01-07-2025 16:05:27 - RRP CHANGE OF $58.01,
GSTONE5,2025-07-01 16:14:05,QLD1,Market condition changed--SL QLD1 TI 01-07-2025 16:20:00 P5 RRP $93.01 vs P5 RRP $35 @ P5 RUN 01-07-2025 16:05:27 - RRP CHANGE OF $58.01,
OAKEY2,2025-07-01 16:18:50,QLD1,"Decrease in QLD+NSW demand for 1645: 19,864MW PD5@1615 vs 20,055MW PD5@1545",
CPP_3,2025-07-01 16:19:35,QLD1,Mill-Mill Limit-SL,
BRAEMAR1,2025-07-01 16:25:45,QLD1,Change in price 5PD. 16:50 PD price increased from $54.76 (16:20 runtime) to $161 (16:25 runtime). SL,
MPP_1,2025-07-01 16:27:21,QLD1,Mill or Feeder Limitation,
MPP_2,2025-07-01 16:27:21,QLD1,Mill or Feeder Limitation,
BRAEMAR3,2025-07-01 16:38:48,QLD1,Change in price 5PD. 17:10 PD price increased from $170 (16:35 runtime) to $223.73 (16:40 runtime). SL,
STAN-1,2025-07-01 16:39:56,QLD1,CHANGE IN QLD DEMAND PD@1700 142MW: PD 1630 v PD 1700-SL,
STAN-2,2025-07-01 16:39:56,QLD1,CHANGE IN QLD DEMAND PD@1700 142MW: PD 1630 v PD 1700-SL,
STAN-3,2025-07-01 16:39:56,QLD1,CHANGE IN QLD DEMAND PD@1700 142MW: PD 1630 v PD 1700-SL,
STAN-4,2025-07-01 16:39:56,QLD1,CHANGE IN QLD DEMAND PD@1700 142MW: PD 1630 v PD 1700-SL,
TARONG#2,2025-07-01 16:39:56,QLD1,CHANGE IN QLD DEMAND PD@1700 142MW: PD 1630 v PD 1700-SL,
TARONG#3,2025-07-01 16:39:56,QLD1,CHANGE IN QLD DEMAND PD@1700 142MW: PD 1630 v PD 1700-SL,
TARONG#4,2025-07-01 16:39:56,QLD1,CHANGE IN QLD DEMAND PD@1700 142MW: PD 1630 v PD 1700-SL,
BRAEMAR5,2025-07-01 16:44:56,QLD1,1641A CHANGE IN 5MIN PD: QLD DEMAND INCREASE SL,
